Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Engagement_Score,Month,DayOfWeek,Num_Channels,Campaign_Type_Influencer,Campaign_Type_Paid Ads,Campaign_Type_SEO,Campaign_Type_Social Media,Target_Audience_Premium Shoppers,Target_Audience_Tier 2 City Customers,Target_Audience_Working Women,Target_Audience_Youth,Language_English,Language_Hindi,Language_Tamil,Customer_Segment_Premium Shoppers,Customer_Segment_Tier 2 City Customers,Customer_Segment_Working Women,Customer_Segment_Youth
15,11285,275,91,30,15480,4987.83,-0.9,3.51,12,0,2,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
24,75684,9783,2901,979,766557,64.98,11.05,18.05,11,4,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
11,99563,13607,5058,3917,2734066,67.24,9.38,22.68,7,2,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
11,21848,1815,713,348,85608,674.53,-0.64,13.16,7,1,3,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
13,78413,5405,1894,1213,293546,49.71,3.87,10.86,4,2,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
13,64628,4750,1746,832,634816,336.61,1.27,11.34,11,3,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
19,65214,3848,1612,840,354480,259.16,0.63,9.66,11,5,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14,74560,3381,1795,557,324174,184.45,2.16,7.69,3,3,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
27,28874,3201,1771,1106,540834,100.48,3.87,21.05,7,0,2,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
21,86708,12806,6146,4174,1657078,16.78,22.66,26.67,11,5,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17,56840,7161,4165,1947,905355,143.67,2.24,23.35,8,5,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
23,32798,3246,1287,698,473244,347.21,0.95,15.95,4,1,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18,15505,2153,482,358,169692,697.89,-0.32,19.3,11,6,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
22,56407,4886,1317,445,243860,660.44,-0.17,11.79,9,5,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
30,96731,11266,2479,865,302750,318.8,0.1,15.1,7,2,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
5,76818,8325,2353,1590,837930,136.16,2.87,15.97,11,3,2,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
10,93278,10744,4295,1314,678024,125.52,3.11,17.53,4,3,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5,48598,1146,597,314,161396,877.52,-0.41,4.23,2,2,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
15,68967,6504,3229,1466,823892,83.33,5.74,16.24,12,3,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
20,52552,3115,1105,479,301770,357.88,0.76,8.94,8,4,1,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
12,38541,3506,1171,494,122512,575.8,-0.57,13.42,11,2,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
17,19773,491,218,87,28362,2641.72,-0.88,4.03,5,6,2,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
8,70470,7157,2784,2128,725648,65.71,4.19,17.13,8,3,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
5,37975,4959,1815,1282,483314,49.25,6.66,21.21,9,1,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
19,61169,8504,3588,1716,1055340,129.7,3.74,22.57,1,6,2,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
23,94720,5973,3540,1674,912330,84.91,5.42,11.81,2,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
18,92807,9806,3605,1435,370230,85.45,2.02,16.0,10,3,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
18,55922,8053,2173,1125,481500,188.48,1.27,20.3,2,4,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
9,96686,8913,4198,2787,1803189,33.96,18.05,16.44,7,5,1,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
17,88299,12094,2500,1293,894756,112.37,5.16,17.99,8,6,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
28,13274,1411,606,412,261208,487.17,0.3,18.3,7,5,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
13,75848,2205,883,493,348058,214.13,2.3,4.72,4,4,3,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
16,69997,1753,400,266,94164,613.94,-0.42,3.46,11,2,2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
12,57647,2850,783,395,145360,523.92,-0.3,6.99,1,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
27,20489,800,182,96,19776,2230.78,-0.91,5.26,5,3,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
30,42761,2310,602,479,148490,283.68,0.09,7.93,4,2,2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
21,40715,2259,1081,410,212380,444.53,0.17,9.21,9,5,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
28,44203,5659,1855,908,445828,296.2,0.66,19.05,12,5,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
26,18987,1515,550,168,94752,822.32,-0.31,11.76,5,2,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
14,53303,2248,825,293,103429,684.78,-0.48,6.31,9,1,2,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
25,67833,5860,3179,1776,1392384,50.98,14.38,15.94,1,5,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
10,28389,1783,838,498,338142,110.47,5.15,10.99,7,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
11,90353,12140,2560,958,640902,308.77,1.17,17.33,5,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
9,92340,7766,3005,1347,783954,212.37,1.74,13.12,9,4,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
11,91520,13283,5679,2932,598128,100.35,1.03,23.92,7,1,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
19,33365,3569,846,585,438750,220.42,2.4,14.99,1,2,1,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
5,83658,7321,3124,2235,739785,45.48,6.28,15.16,5,6,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
26,21421,2251,498,157,59503,768.04,-0.51,13.57,1,2,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
17,26808,2466,539,170,67830,1736.22,-0.77,11.84,10,6,2,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
21,85009,8708,2074,763,605059,317.35,1.5,13.58,10,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
18,14414,730,335,193,140504,484.74,0.5,8.73,12,4,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
24,17681,742,213,139,68249,988.99,-0.5,6.19,10,1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
13,50275,6616,1355,1079,849173,101.19,6.78,18.0,4,2,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
28,26123,3808,905,575,166750,305.89,-0.05,20.24,12,0,2,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
9,22743,1164,552,322,106260,213.51,0.55,8.96,9,3,2,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
22,87882,10587,5210,1907,697962,140.84,1.6,20.15,7,4,3,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
29,50526,2760,983,353,148966,626.98,-0.33,8.11,9,5,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
20,45873,3852,1271,852,276048,272.85,0.19,13.03,8,3,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5,21295,432,220,165,92895,1619.37,-0.65,3.84,12,4,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
26,40579,6032,3359,1700,367200,101.98,1.12,27.33,4,4,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9,99324,14234,5261,3494,859524,55.45,3.44,23.15,7,5,2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
5,55855,4977,2919,1087,747856,122.99,4.59,16.08,6,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24,52553,2923,1574,530,172250,96.85,2.36,9.57,12,1,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
19,61368,8927,3878,1918,1068326,84.0,5.63,23.99,3,6,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
24,10796,1330,700,450,179100,360.28,0.1,22.97,8,4,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
30,22851,2773,1547,1026,771552,230.75,2.26,23.4,7,5,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
19,54938,7296,3748,1384,1044920,82.92,8.11,22.62,12,6,2,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
11,63685,4657,2258,1141,447272,131.41,1.98,12.65,10,0,2,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
12,14425,1155,436,264,141504,449.24,0.19,12.86,5,6,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
27,37394,1502,471,210,97650,1359.8,-0.66,5.84,4,4,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
19,99574,12862,5936,4035,2340300,49.54,10.71,22.93,11,5,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
13,11132,324,78,43,29025,5715.91,-0.88,4.0,3,2,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,55161,5816,1746,923,715325,129.1,5.0,15.38,3,1,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
14,58672,5109,1610,1163,741994,160.28,2.98,13.43,9,0,3,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
16,32001,953,308,168,52584,505.09,-0.38,4.47,11,3,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
14,10826,1329,407,314,218858,619.16,0.13,18.94,5,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
23,91559,12374,5401,2048,788480,81.95,3.7,21.65,10,4,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9,98342,7053,3861,1464,916464,153.9,3.07,12.59,9,4,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10,48891,3997,950,491,127169,154.71,0.67,11.12,7,0,1,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
23,16089,2377,893,711,339858,180.38,1.65,24.74,9,5,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
19,64760,9432,2236,701,450743,278.93,1.31,19.1,6,6,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
10,55047,4166,2074,660,256080,263.38,0.47,12.53,4,1,2,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
5,44003,5531,3046,1001,239239,284.79,-0.16,21.77,8,3,2,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
10,83100,10231,2367,1719,802773,100.5,3.65,17.23,10,2,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
29,97021,7916,4465,3063,707553,64.06,2.61,15.92,11,6,3,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
11,25404,1302,638,505,240380,501.72,-0.05,9.62,8,3,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
14,97811,6478,3289,1733,1098722,126.3,4.02,11.76,6,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
6,73193,8587,1976,822,252354,68.45,3.49,15.55,10,5,1,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
8,18191,1617,785,301,198660,466.44,0.41,14.86,4,0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
20,32896,1686,1001,319,68585,585.06,-0.63,9.14,11,0,3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
30,21269,2766,1417,942,283542,184.55,0.63,24.1,2,0,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
11,91370,3159,1419,638,260304,466.48,-0.13,5.71,4,2,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
17,38823,1662,824,594,199584,352.03,-0.05,7.93,11,3,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
19,78212,9779,4298,1930,476710,31.49,6.84,20.47,2,3,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
18,58109,7442,2861,1557,381465,41.39,4.92,20.41,5,3,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
17,48559,3445,932,634,474866,452.81,0.65,10.32,11,2,3,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
23,20147,1069,360,135,28350,1399.77,-0.85,7.76,10,2,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
26,84916,2052,835,462,368214,491.48,0.62,3.94,1,5,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
10,65145,8828,4746,2537,720508,89.14,2.19,24.73,2,3,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
7,80522,4325,1056,815,641405,78.28,9.05,7.69,6,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
9,60307,2327,521,414,312984,141.62,4.34,5.41,11,6,1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
19,95920,11744,5710,2291,467364,46.08,3.43,20.58,9,4,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
20,17424,1599,620,330,260370,678.01,0.16,14.63,12,4,2,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
5,83294,11494,6670,4152,2304360,58.1,8.55,26.79,6,5,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
8,65802,8287,2341,950,655500,111.08,5.21,17.6,12,3,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21,47870,3575,1005,444,319680,128.92,4.58,10.5,8,4,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
14,63978,3649,2071,1206,385920,97.57,2.28,10.83,9,0,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
28,80849,11340,3009,976,207888,105.26,1.02,18.96,5,1,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
